age,job,salary,marital,education,targeted,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
30,technician,60000,single,tertiary,no,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no
58,services,70000,divorced,secondary,yes,no,1109,yes,yes,unknown,7,may,180,1,-1,0,unknown,no
33,services,70000,married,secondary,yes,no,404,yes,no,unknown,7,may,139,1,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,981,yes,no,unknown,7,may,294,1,-1,0,unknown,no
33,blue-collar,20000,single,primary,yes,no,95,yes,no,unknown,7,may,102,1,-1,0,unknown,no
34,services,70000,married,secondary,yes,no,302,yes,no,unknown,7,may,124,1,-1,0,unknown,no
36,services,70000,divorced,secondary,yes,no,-290,yes,yes,unknown,7,may,128,1,-1,0,unknown,no
37,services,70000,single,secondary,yes,no,259,yes,no,unknown,7,may,130,1,-1,0,unknown,no
35,blue-collar,20000,married,secondary,yes,no,527,yes,yes,unknown,7,may,143,1,-1,0,unknown,no
55,retired,55000,married,secondary,yes,no,102,yes,no,unknown,7,may,74,1,-1,0,unknown,no
34,management,100000,single,tertiary,no,no,872,yes,no,unknown,7,may,105,2,-1,0,unknown,no
40,management,100000,divorced,tertiary,no,no,490,yes,no,unknown,7,may,477,2,-1,0,unknown,no
42,blue-collar,20000,single,primary,yes,no,19,yes,no,unknown,7,may,158,1,-1,0,unknown,no
37,blue-collar,20000,married,secondary,yes,no,16,yes,no,unknown,7,may,250,1,-1,0,unknown,no
42,management,100000,married,tertiary,yes,no,386,yes,no,unknown,7,may,168,1,-1,0,unknown,no
35,technician,60000,single,secondary,yes,no,539,yes,no,unknown,7,may,520,1,-1,0,unknown,no
44,technician,60000,divorced,secondary,yes,no,-329,yes,no,unknown,7,may,171,1,-1,0,unknown,no
30,services,70000,single,secondary,yes,no,-174,yes,no,unknown,7,may,113,1,-1,0,unknown,no
45,entrepreneur,120000,married,secondary,yes,no,68,yes,no,unknown,7,may,254,1,-1,0,unknown,no
35,blue-collar,20000,single,unknown,no,yes,-532,yes,no,unknown,7,may,149,1,-1,0,unknown,no
36,admin.,50000,divorced,secondary,yes,no,0,yes,no,unknown,7,may,133,2,-1,0,unknown,no
49,blue-collar,20000,married,secondary,yes,no,64,yes,no,unknown,7,may,293,3,-1,0,unknown,no
31,blue-collar,20000,single,secondary,yes,no,1415,yes,no,unknown,7,may,485,1,-1,0,unknown,no
31,technician,60000,single,secondary,yes,no,147,yes,no,unknown,7,may,374,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,no,72,yes,no,unknown,7,may,425,6,-1,0,unknown,no
37,services,70000,single,secondary,yes,no,-196,yes,no,unknown,7,may,207,1,-1,0,unknown,no
33,blue-collar,20000,married,primary,yes,no,716,yes,no,unknown,7,may,83,3,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,0,yes,no,unknown,7,may,228,1,-1,0,unknown,no
42,services,70000,married,secondary,yes,no,-246,yes,no,unknown,7,may,149,1,-1,0,unknown,no
56,blue-collar,20000,married,secondary,yes,no,-203,yes,no,unknown,7,may,139,1,-1,0,unknown,no
37,admin.,50000,single,secondary,yes,no,245,yes,yes,unknown,7,may,732,2,-1,0,unknown,yes
36,services,70000,single,secondary,yes,no,342,yes,no,unknown,7,may,142,1,-1,0,unknown,no
29,technician,60000,single,tertiary,no,no,3,yes,no,unknown,7,may,359,1,-1,0,unknown,no
54,management,100000,married,tertiary,yes,yes,-248,yes,yes,unknown,7,may,112,1,-1,0,unknown,no
38,blue-collar,20000,married,secondary,yes,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,no
43,blue-collar,20000,divorced,secondary,yes,no,370,yes,no,unknown,7,may,216,1,-1,0,unknown,no
47,admin.,50000,single,secondary,yes,no,594,yes,no,unknown,7,may,161,1,-1,0,unknown,no
47,blue-collar,20000,married,secondary,yes,no,387,yes,no,unknown,7,may,122,2,-1,0,unknown,no
38,services,70000,married,secondary,yes,no,208,yes,no,unknown,7,may,800,1,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,563,yes,no,unknown,7,may,615,1,-1,0,unknown,no
33,services,70000,divorced,secondary,yes,no,392,yes,yes,unknown,7,may,254,1,-1,0,unknown,no
33,retired,55000,married,secondary,yes,no,165,no,no,unknown,7,may,111,1,-1,0,unknown,no
53,admin.,50000,divorced,unknown,no,no,236,yes,no,unknown,7,may,354,1,-1,0,unknown,no
37,services,70000,married,primary,yes,no,52,yes,no,unknown,7,may,359,1,-1,0,unknown,no
40,management,100000,single,tertiary,no,no,1265,yes,no,unknown,7,may,97,1,-1,0,unknown,no
37,blue-collar,20000,married,primary,yes,no,693,yes,no,unknown,7,may,327,3,-1,0,unknown,no
35,technician,60000,married,secondary,yes,no,118,yes,no,unknown,7,may,236,1,-1,0,unknown,no
49,blue-collar,20000,married,primary,yes,no,3659,yes,no,unknown,7,may,160,1,-1,0,unknown,no
26,blue-collar,20000,single,secondary,yes,no,24,yes,no,unknown,7,may,180,1,-1,0,unknown,no
38,management,100000,single,tertiary,no,no,673,yes,no,unknown,7,may,184,1,-1,0,unknown,no
52,self-employed,60000,married,secondary,yes,no,273,no,no,unknown,7,may,227,1,-1,0,unknown,no
33,services,70000,divorced,secondary,yes,no,327,yes,no,unknown,7,may,109,1,-1,0,unknown,no
31,admin.,50000,single,secondary,yes,no,299,yes,no,unknown,7,may,492,2,-1,0,unknown,no
32,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,7,may,298,1,-1,0,unknown,no
35,blue-collar,20000,single,primary,yes,no,109,yes,no,unknown,7,may,83,2,-1,0,unknown,no
55,management,100000,divorced,tertiary,no,no,552,no,no,unknown,7,may,241,2,-1,0,unknown,no
32,blue-collar,20000,divorced,primary,yes,no,473,yes,no,unknown,7,may,204,2,-1,0,unknown,no
37,unknown,0,single,unknown,no,no,414,yes,no,unknown,7,may,131,1,-1,0,unknown,no
45,blue-collar,20000,married,secondary,yes,no,154,yes,no,unknown,7,may,1138,1,-1,0,unknown,yes
31,technician,60000,married,secondary,yes,no,344,yes,no,unknown,7,may,123,1,-1,0,unknown,no
38,admin.,50000,married,secondary,yes,no,8,yes,no,unknown,7,may,125,1,-1,0,unknown,no
37,services,70000,married,secondary,yes,no,78,yes,no,unknown,7,may,295,2,-1,0,unknown,no
38,blue-collar,20000,married,secondary,yes,no,266,yes,no,unknown,7,may,287,1,-1,0,unknown,no
33,housemaid,16000,married,tertiary,yes,no,98,yes,yes,unknown,7,may,109,1,-1,0,unknown,no
38,blue-collar,20000,married,primary,yes,no,83,yes,no,unknown,7,may,140,2,-1,0,unknown,no
37,management,100000,single,tertiary,no,yes,45,yes,no,unknown,7,may,204,1,-1,0,unknown,no
29,unemployed,8000,married,tertiary,yes,no,8,yes,no,unknown,7,may,233,1,-1,0,unknown,no
42,management,100000,married,tertiary,yes,no,263,yes,no,unknown,7,may,254,1,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,306,yes,no,unknown,7,may,184,2,-1,0,unknown,no
32,management,100000,married,tertiary,yes,no,233,yes,no,unknown,7,may,193,1,-1,0,unknown,no
47,management,100000,divorced,tertiary,no,no,447,no,yes,unknown,7,may,126,1,-1,0,unknown,no
29,student,4000,single,secondary,yes,no,872,yes,no,unknown,7,may,230,1,-1,0,unknown,no
53,services,70000,divorced,primary,yes,no,-291,yes,yes,unknown,7,may,591,1,-1,0,unknown,yes
31,services,70000,married,tertiary,yes,no,309,yes,yes,unknown,7,may,294,1,-1,0,unknown,no
59,blue-collar,20000,married,secondary,yes,no,202,yes,no,unknown,7,may,173,1,-1,0,unknown,no
29,entrepreneur,120000,married,primary,yes,no,56,yes,yes,unknown,7,may,336,1,-1,0,unknown,no
59,blue-collar,20000,married,primary,yes,no,229,yes,yes,unknown,7,may,19,1,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,143,yes,no,unknown,7,may,153,1,-1,0,unknown,no
38,admin.,50000,single,secondary,yes,no,100,yes,no,unknown,7,may,786,1,-1,0,unknown,yes
49,admin.,50000,married,secondary,yes,no,326,yes,no,unknown,7,may,99,2,-1,0,unknown,no
43,blue-collar,20000,married,secondary,yes,no,167,yes,no,unknown,7,may,243,1,-1,0,unknown,no
52,admin.,50000,single,secondary,yes,no,545,yes,no,unknown,7,may,260,1,-1,0,unknown,no
40,admin.,50000,married,secondary,yes,no,2100,yes,yes,unknown,7,may,164,2,-1,0,unknown,no
32,services,70000,married,secondary,yes,no,0,yes,yes,unknown,7,may,255,2,-1,0,unknown,no
47,admin.,50000,married,primary,yes,no,192,yes,no,unknown,7,may,47,1,-1,0,unknown,no
33,management,100000,married,tertiary,yes,no,442,yes,no,unknown,7,may,463,1,-1,0,unknown,no
35,management,100000,married,tertiary,yes,no,267,yes,no,unknown,7,may,192,1,-1,0,unknown,no
27,services,70000,single,secondary,yes,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,377,yes,no,unknown,7,may,221,1,-1,0,unknown,no
44,retired,55000,married,secondary,yes,no,7624,no,no,unknown,7,may,126,5,-1,0,unknown,no
43,self-employed,60000,married,primary,yes,no,66,yes,no,unknown,7,may,175,5,-1,0,unknown,no
51,blue-collar,20000,married,unknown,no,no,37,yes,no,unknown,7,may,256,6,-1,0,unknown,no
32,admin.,50000,single,secondary,yes,no,64,yes,no,unknown,7,may,202,2,-1,0,unknown,no
47,management,100000,divorced,tertiary,no,no,34,yes,no,unknown,7,may,104,1,-1,0,unknown,no
34,admin.,50000,divorced,secondary,yes,no,627,yes,no,unknown,7,may,283,2,-1,0,unknown,no
57,self-employed,60000,married,primary,yes,no,1013,yes,no,unknown,7,may,448,1,-1,0,unknown,no
43,admin.,50000,single,secondary,yes,no,140,yes,no,unknown,7,may,127,1,-1,0,unknown,no
40,services,70000,single,tertiary,no,no,8823,yes,no,unknown,7,may,378,1,-1,0,unknown,no
28,blue-collar,20000,single,secondary,yes,no,97,yes,no,unknown,7,may,67,1,-1,0,unknown,no
38,blue-collar,20000,married,unknown,no,no,5,yes,no,unknown,7,may,221,2,-1,0,unknown,no
37,unemployed,8000,divorced,secondary,yes,no,74,yes,no,unknown,7,may,150,1,-1,0,unknown,no
44,admin.,50000,married,secondary,yes,no,58544,yes,no,unknown,7,may,144,2,-1,0,unknown,no
41,technician,60000,married,secondary,yes,no,169,yes,no,unknown,7,may,296,2,-1,0,unknown,no
37,self-employed,60000,married,tertiary,yes,no,444,yes,no,unknown,7,may,401,2,-1,0,unknown,no
30,services,70000,single,tertiary,no,no,542,yes,no,unknown,7,may,435,2,-1,0,unknown,no
32,blue-collar,20000,married,secondary,yes,no,-205,yes,no,unknown,7,may,388,1,-1,0,unknown,no
30,management,100000,single,tertiary,no,no,112,yes,no,unknown,7,may,245,1,-1,0,unknown,no
35,services,70000,married,secondary,yes,no,39,no,no,unknown,7,may,143,1,-1,0,unknown,no
55,blue-collar,20000,married,secondary,yes,no,1268,yes,no,unknown,7,may,223,2,-1,0,unknown,no
52,blue-collar,20000,married,secondary,yes,no,-98,yes,no,unknown,7,may,423,1,-1,0,unknown,no
33,admin.,50000,married,secondary,yes,no,44,yes,yes,unknown,7,may,231,1,-1,0,unknown,no
55,retired,55000,married,primary,yes,no,-90,yes,yes,unknown,7,may,634,2,-1,0,unknown,no
33,blue-collar,20000,married,secondary,yes,no,0,no,no,unknown,7,may,107,1,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,yes,-94,yes,yes,unknown,7,may,227,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,yes,-345,yes,no,unknown,7,may,69,1,-1,0,unknown,no
54,blue-collar,20000,married,secondary,yes,no,-932,yes,no,unknown,7,may,799,1,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,no
49,blue-collar,20000,married,secondary,yes,no,90,yes,no,unknown,7,may,127,1,-1,0,unknown,no
52,admin.,50000,married,secondary,yes,no,31,yes,no,unknown,7,may,120,1,-1,0,unknown,no
27,management,100000,single,tertiary,no,no,134,yes,yes,unknown,7,may,68,3,-1,0,unknown,no
26,services,70000,married,secondary,yes,no,0,yes,no,unknown,7,may,180,2,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,61,yes,no,unknown,7,may,112,3,-1,0,unknown,no
47,blue-collar,20000,married,secondary,yes,yes,-5,yes,no,unknown,7,may,444,1,-1,0,unknown,no
31,services,70000,single,secondary,yes,no,-45,no,no,unknown,7,may,246,2,-1,0,unknown,no
53,blue-collar,20000,single,secondary,yes,no,156,yes,yes,unknown,7,may,259,4,-1,0,unknown,no
31,services,70000,married,secondary,yes,no,564,yes,no,unknown,7,may,223,3,-1,0,unknown,no
33,admin.,50000,married,secondary,yes,no,-6,yes,no,unknown,7,may,566,2,-1,0,unknown,no
35,services,70000,married,secondary,yes,no,528,no,no,unknown,7,may,274,2,-1,0,unknown,no
46,entrepreneur,120000,married,unknown,no,no,1481,yes,no,unknown,7,may,49,3,-1,0,unknown,no
31,management,100000,married,secondary,yes,no,2019,no,no,unknown,7,may,380,2,-1,0,unknown,no
35,technician,60000,single,secondary,yes,no,1855,yes,no,unknown,7,may,138,1,-1,0,unknown,no
29,management,100000,married,secondary,yes,no,147,yes,yes,unknown,7,may,376,2,-1,0,unknown,no
51,technician,60000,married,secondary,yes,no,220,yes,no,unknown,7,may,421,2,-1,0,unknown,no
33,blue-collar,20000,married,primary,yes,no,198,yes,no,unknown,7,may,121,2,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,115,no,no,unknown,7,may,36,1,-1,0,unknown,no
43,admin.,50000,single,unknown,no,no,87,yes,no,unknown,7,may,328,2,-1,0,unknown,no
42,technician,60000,married,tertiary,yes,no,644,yes,no,unknown,7,may,19,1,-1,0,unknown,no
28,blue-collar,20000,married,secondary,yes,no,225,yes,yes,unknown,7,may,866,2,-1,0,unknown,no
57,retired,55000,married,secondary,yes,no,502,yes,no,unknown,7,may,229,3,-1,0,unknown,no
38,services,70000,married,secondary,yes,no,-32,yes,no,unknown,7,may,154,2,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,106,yes,no,unknown,7,may,56,1,-1,0,unknown,no
36,technician,60000,married,tertiary,yes,no,301,yes,no,unknown,7,may,1581,2,-1,0,unknown,no
57,retired,55000,married,tertiary,yes,no,906,yes,no,unknown,7,may,117,1,-1,0,unknown,no
44,management,100000,married,unknown,no,no,187,yes,no,unknown,7,may,185,1,-1,0,unknown,no
48,services,70000,divorced,secondary,yes,no,852,yes,yes,unknown,7,may,202,1,-1,0,unknown,no
46,blue-collar,20000,married,primary,yes,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,no
43,admin.,50000,married,secondary,yes,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,no
49,services,70000,married,secondary,yes,no,1496,yes,no,unknown,7,may,218,4,-1,0,unknown,no
29,services,70000,single,secondary,yes,no,703,yes,no,unknown,7,may,129,5,-1,0,unknown,no
53,blue-collar,20000,married,secondary,yes,no,732,yes,no,unknown,7,may,530,2,-1,0,unknown,no
30,services,70000,single,secondary,yes,no,21,yes,no,unknown,7,may,104,2,-1,0,unknown,no
41,management,100000,divorced,secondary,yes,no,276,yes,no,unknown,7,may,60,1,-1,0,unknown,no
33,technician,60000,married,secondary,yes,no,0,yes,no,unknown,7,may,432,1,-1,0,unknown,no
47,blue-collar,20000,married,primary,yes,no,550,yes,no,unknown,7,may,113,1,-1,0,unknown,no
58,retired,55000,married,secondary,yes,no,268,yes,no,unknown,7,may,516,1,-1,0,unknown,no
31,unemployed,8000,married,secondary,yes,no,-825,yes,no,unknown,7,may,179,2,-1,0,unknown,no
38,admin.,50000,single,secondary,yes,no,137,yes,yes,unknown,7,may,125,2,-1,0,unknown,no
60,retired,55000,married,secondary,yes,no,42,yes,yes,unknown,7,may,386,2,-1,0,unknown,no
33,management,100000,single,tertiary,no,no,54,no,no,unknown,7,may,262,2,-1,0,unknown,no
33,unemployed,8000,single,tertiary,no,no,1716,yes,no,unknown,7,may,396,2,-1,0,unknown,no
52,admin.,50000,married,primary,yes,no,270,yes,no,unknown,7,may,294,2,-1,0,unknown,no
42,blue-collar,20000,married,primary,yes,no,803,yes,no,unknown,7,may,171,2,-1,0,unknown,no
30,technician,60000,single,secondary,yes,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
33,entrepreneur,120000,divorced,tertiary,no,no,188,yes,no,unknown,7,may,118,3,-1,0,unknown,no
46,admin.,50000,divorced,secondary,yes,no,207,yes,no,unknown,7,may,485,4,-1,0,unknown,no
51,blue-collar,20000,married,primary,yes,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,no
40,unemployed,8000,single,secondary,yes,no,350,yes,no,unknown,7,may,287,1,-1,0,unknown,no
50,admin.,50000,married,secondary,yes,no,159,yes,no,unknown,7,may,216,2,-1,0,unknown,no
42,entrepreneur,120000,married,tertiary,yes,no,157,yes,yes,unknown,7,may,650,1,-1,0,unknown,no
38,technician,60000,married,secondary,yes,no,0,no,no,unknown,7,may,55,1,-1,0,unknown,no
36,admin.,50000,single,primary,yes,no,91,yes,no,unknown,7,may,371,2,-1,0,unknown,no
37,unemployed,8000,divorced,primary,yes,no,849,yes,no,unknown,7,may,166,1,-1,0,unknown,no
33,management,100000,married,tertiary,yes,no,436,yes,no,unknown,7,may,48,1,-1,0,unknown,no
38,blue-collar,20000,single,secondary,yes,no,-1,yes,no,unknown,7,may,72,1,-1,0,unknown,no
52,blue-collar,20000,married,tertiary,yes,no,297,yes,no,unknown,7,may,55,1,-1,0,unknown,no
29,blue-collar,20000,married,secondary,yes,no,313,yes,yes,unknown,7,may,144,1,-1,0,unknown,no
37,blue-collar,20000,married,primary,yes,no,310,yes,no,unknown,7,may,474,1,-1,0,unknown,no
34,admin.,50000,married,secondary,yes,no,475,yes,no,unknown,7,may,559,1,-1,0,unknown,no
43,blue-collar,20000,married,primary,yes,no,61,yes,no,unknown,7,may,261,1,-1,0,unknown,no
49,services,70000,married,secondary,yes,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no
33,technician,60000,single,secondary,yes,no,56,no,no,unknown,7,may,236,2,-1,0,unknown,no
47,admin.,50000,married,unknown,no,no,0,yes,no,unknown,7,may,164,1,-1,0,unknown,no
50,technician,60000,married,secondary,yes,no,73,no,no,unknown,7,may,93,1,-1,0,unknown,no
30,blue-collar,20000,single,primary,yes,no,660,yes,no,unknown,7,may,912,2,-1,0,unknown,no
44,services,70000,married,primary,yes,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,no
44,blue-collar,20000,divorced,secondary,yes,no,558,yes,no,unknown,7,may,485,1,-1,0,unknown,no
30,services,70000,single,secondary,yes,no,342,yes,no,unknown,7,may,206,2,-1,0,unknown,no
40,blue-collar,20000,married,unknown,no,no,-4,yes,no,unknown,7,may,311,1,-1,0,unknown,no
41,blue-collar,20000,married,unknown,no,no,225,yes,no,unknown,7,may,690,2,-1,0,unknown,no
34,blue-collar,20000,married,primary,yes,no,267,yes,no,unknown,7,may,362,1,-1,0,unknown,no
53,services,70000,married,primary,yes,no,46,yes,no,unknown,7,may,274,1,-1,0,unknown,no
35,blue-collar,20000,married,primary,yes,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
34,technician,60000,divorced,secondary,yes,no,1107,yes,yes,unknown,7,may,345,1,-1,0,unknown,no
39,admin.,50000,single,secondary,yes,no,573,yes,no,unknown,7,may,329,1,-1,0,unknown,no
39,management,100000,single,tertiary,no,no,406,yes,no,unknown,7,may,68,1,-1,0,unknown,no
52,services,70000,divorced,secondary,yes,no,220,yes,no,unknown,7,may,143,3,-1,0,unknown,no
34,blue-collar,20000,married,secondary,yes,no,2308,yes,no,unknown,7,may,1062,1,-1,0,unknown,no
37,blue-collar,20000,divorced,primary,yes,no,139,yes,no,unknown,7,may,71,1,-1,0,unknown,no
39,admin.,50000,married,secondary,yes,no,367,yes,no,unknown,7,may,106,1,-1,0,unknown,no
52,entrepreneur,120000,divorced,primary,yes,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no
35,blue-collar,20000,married,primary,yes,no,229,yes,no,unknown,7,may,103,3,-1,0,unknown,no
36,entrepreneur,120000,married,tertiary,yes,no,1722,yes,no,unknown,7,may,349,2,-1,0,unknown,no
48,technician,60000,married,secondary,yes,no,-500,yes,no,unknown,7,may,78,5,-1,0,unknown,no
31,admin.,50000,divorced,secondary,yes,no,308,yes,no,unknown,7,may,194,1,-1,0,unknown,no
43,technician,60000,divorced,tertiary,no,no,1026,yes,yes,unknown,7,may,224,5,-1,0,unknown,no
43,blue-collar,20000,single,primary,yes,no,548,yes,no,unknown,7,may,98,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,no,356,yes,yes,unknown,7,may,607,1,-1,0,unknown,no
40,technician,60000,married,primary,yes,no,164,yes,no,unknown,7,may,398,1,-1,0,unknown,no
58,management,100000,married,tertiary,yes,no,211,no,no,unknown,7,may,103,2,-1,0,unknown,no
31,blue-collar,20000,married,primary,yes,no,19,yes,no,unknown,7,may,241,2,-1,0,unknown,no
41,blue-collar,20000,married,secondary,yes,no,108,yes,yes,unknown,7,may,203,1,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,308,yes,no,unknown,7,may,96,3,-1,0,unknown,no
44,services,70000,divorced,secondary,yes,no,7,yes,yes,unknown,7,may,238,3,-1,0,unknown,no
37,technician,60000,married,tertiary,yes,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,867,yes,no,unknown,7,may,481,1,-1,0,unknown,no
41,blue-collar,20000,single,secondary,yes,no,277,yes,no,unknown,7,may,2177,4,-1,0,unknown,no
52,blue-collar,20000,divorced,primary,yes,no,196,yes,no,unknown,7,may,119,3,-1,0,unknown,no
